from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
07-Dec-2019 - 00:00,14.49,993.83,275.22,214.47,84.9,91.31,18.77,199.56,4.44,1.77,5.32,49.83,50.42,62.17,74.17,42.01,8.37,08-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Dec-2019 - 00:00,13.96,993.55,277.32,192.22,83.75,90.96,44.95,184.97,4.6,1.34,7.66,43.1,55.11,46.14,69.46,41.84,7.75,09-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Dec-2019 - 00:00,13.2,992.84,215.11,166.42,81.87,97.95,27.32,193.7,4.65,1.39,5.79,39.72,36.27,50.98,56.69,51.34,7.29,10-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Dec-2019 - 00:00,12.88,990.15,243.41,187.27,82.78,93.74,31.06,206.57,4.48,1.63,6.17,41.07,47.45,52.72,66.73,54.82,8.49,11-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Dec-2019 - 00:00,13.79,988.79,343.62,249.53,82.96,80.7,37.22,202.99,3.79,2.76,8.64,48.12,100.72,68.56,118.59,46.31,11.1,12-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Dec-2019 - 00:00,15.79,987.63,333.88,260.02,82.67,54.95,22.73,172.83,4.45,2.04,6.79,52.58,59.84,67.1,84.47,49.51,7.51,13-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Dec-2019 - 00:00,15.43,988.2,108.84,95.76,89.62,48.32,6.66,145.69,5.49,0.81,2.59,37.89,2.6,38.24,22.46,32.13,5.35,14-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Dec-2019 - 00:00,13.27,994.52,92.12,64.07,88.07,76.07,12.14,200.37,3.87,0.75,2.76,30.72,16.73,34.03,31.74,22.24,6.3,15-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Dec-2019 - 00:00,12.8,994.22,121.54,87.58,87.88,88.47,7.16,194.28,5.72,0.73,2.78,33.62,9.83,35.23,26.74,28.82,5.55,16-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Dec-2019 - 00:00,11.39,994.74,114.79,82.9,88.81,32.05,5.39,87.22,6.58,0.63,2.3,34.86,1.53,29.32,16.84,26.7,4.36,17-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Dec-2019 - 00:00,10.41,995.83,112.48,91.83,86.15,46.27,6.32,74.42,5.84,0.6,2.22,47.63,6.69,22.43,17.38,29.12,5.04,18-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Dec-2019 - 00:00,10.61,994.48,168.98,127.06,85.4,97.17,7.88,162.25,4.64,0.86,2.98,45.79,13.99,36.88,31.02,37.51,5.9,19-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Dec-2019 - 00:00,8.67,993.08,301.56,232.58,91.89,63.62,18.96,196.36,3.5,1.93,6.94,49.93,60.33,48.17,74.81,18.15,6.58,20-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Dec-2019 - 00:00,11.17,990.85,353.0,264.71,89.59,69.7,18.13,184.07,4.26,1.79,6.61,53.04,26.49,72.88,60.36,21.61,5.95,21-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Dec-2019 - 00:00,12.01,991.76,302.5,218.67,88.98,72.38,16.05,166.13,5.14,1.57,5.85,54.23,30.33,51.58,52.17,21.45,6.68,22-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Dec-2019 - 00:00,10.83,993.0,178.96,135.52,90.29,76.3,7.82,48.65,6.45,0.99,3.82,52.32,5.24,36.77,23.83,22.17,5.31,23-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Dec-2019 - 00:00,9.39,992.2,235.25,190.48,87.56,77.71,13.62,142.03,5.34,1.22,4.53,44.69,16.4,41.39,35.38,26.35,6.03,24-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Dec-2019 - 00:00,9.93,993.83,380.02,262.7,86.6,75.27,21.69,145.36,4.95,1.71,5.99,41.93,30.52,67.87,60.98,22.47,6.0,25-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Dec-2019 - 00:00,8.22,992.94,238.85,163.23,89.62,75.84,12.16,91.08,6.24,1.02,3.95,41.55,12.02,34.36,28.08,21.65,5.18,26-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Dec-2019 - 00:00,7.8,992.37,281.03,196.84,86.52,77.7,8.58,130.63,5.04,1.18,3.66,42.03,15.76,36.09,32.05,22.82,4.34,27-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Dec-2019 - 00:00,7.42,993.19,296.29,204.26,85.41,83.37,12.72,154.24,4.21,1.41,4.63,49.41,23.61,45.16,43.27,19.91,5.3,28-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Dec-2019 - 00:00,5.69,993.83,376.72,263.54,90.83,59.57,23.33,169.17,4.25,2.41,7.65,60.96,61.82,45.45,74.58,23.22,5.25,29-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Dec-2019 - 00:00,10.37,994.2,473.59,330.2,85.33,76.93,18.12,182.27,3.94,2.09,7.07,67.12,29.42,70.04,61.24,31.5,4.83,30-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Dec-2019 - 00:00,8.26,993.58,431.5,308.33,94.81,26.49,18.35,201.44,4.55,2.44,8.69,63.56,46.5,57.51,68.51,14.73,3.54,31-Dec-2019 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-Dec-2019 - 00:00,8.0,994.05,277.0,183.0,92.75,8.55,4.2,167.5,5.0,1.1,4.75,59.25,4.55,27.35,18.25,11.8,3.65,01-Jan-2020 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
